ts,open,high,low,close,volume
1757638800000,3.0533,3.0564,3.0533,3.0563,132158.0
1757638860000,3.0563,3.0587,3.056,3.0587,164490.0
1757638920000,3.0587,3.0618,3.0584,3.0615,73173.0
1757638980000,3.0615,3.0675,3.0613,3.0659,446840.0
1757639040000,3.0659,3.0673,3.0645,3.0669,164211.0
1757639100000,3.0669,3.067,3.0632,3.0636,188080.0
1757639160000,3.0636,3.0644,3.0624,3.063,124045.0
1757639220000,3.063,3.0631,3.0617,3.0631,126106.0
1757639280000,3.0631,3.0631,3.0611,3.0616,108419.0
1757639340000,3.0616,3.063,3.0608,3.0622,242889.0
1757639400000,3.0622,3.0624,3.0582,3.0591,373973.0
1757639460000,3.0591,3.0597,3.0545,3.0589,910044.0
1757639520000,3.0589,3.061,3.0571,3.0604,267779.0
1757639580000,3.0604,3.0629,3.0602,3.0623,89399.0
1757639640000,3.0623,3.0633,3.0614,3.0626,58427.0
1757639700000,3.0626,3.0636,3.0611,3.0622,56486.0
1757639760000,3.0622,3.064,3.0619,3.0639,52516.0
1757639820000,3.0639,3.0646,3.0618,3.0638,44734.0
1757639880000,3.0638,3.0638,3.0604,3.0604,120569.0
1757639940000,3.0604,3.0644,3.0603,3.0617,71322.0
1757640000000,3.0617,3.0624,3.0596,3.0609,429612.0
1757640060000,3.0609,3.0626,3.0608,3.0608,30039.0
1757640120000,3.0608,3.0615,3.06,3.0603,93757.0
1757640180000,3.0603,3.061,3.0597,3.0597,60376.0
1757640240000,3.0597,3.0597,3.0569,3.0582,223037.0
1757640300000,3.0582,3.0582,3.0562,3.0565,292354.0
1757640360000,3.0565,3.057,3.0553,3.0555,48534.0
1757640420000,3.0555,3.0555,3.0522,3.0522,232066.0
1757640480000,3.0522,3.0554,3.052,3.0552,79746.0
1757640540000,3.0552,3.0567,3.0551,3.0554,26866.0
1757640600000,3.0554,3.0556,3.0531,3.0532,19749.0
1757640660000,3.0532,3.0543,3.0514,3.0532,188422.0
1757640720000,3.0532,3.0534,3.0519,3.052,14870.0
1757640780000,3.052,3.0521,3.0506,3.0521,98722.0
1757640840000,3.0521,3.0521,3.0486,3.0501,723452.0
1757640900000,3.0501,3.052,3.0485,3.0485,120838.0
1757640960000,3.0485,3.0494,3.0469,3.0475,549967.0
1757641020000,3.0475,3.0517,3.0472,3.0505,60864.0
1757641080000,3.0505,3.0516,3.0504,3.0516,97615.0
1757641140000,3.0516,3.052,3.051,3.051,88816.0
1757641200000,3.051,3.0514,3.0477,3.0477,156713.0
1757641260000,3.0477,3.0483,3.0426,3.0442,536239.0
1757641320000,3.0442,3.0472,3.0438,3.0457,219976.0
1757641380000,3.0457,3.0466,3.0456,3.0459,89844.0
1757641440000,3.0459,3.0464,3.0456,3.0456,15021.0
1757641500000,3.0461,3.0461,3.0454,3.0456,8201.0
1757641560000,3.0421,3.0424,3.0417,3.0424,23856.0
1757641620000,3.0418,3.042,3.0417,3.0417,4421.0
1757641680000,3.0424,3.0426,3.0404,3.0407,155174.0
1757641740000,3.0407,3.0423,3.0389,3.0413,390412.0
1757641800000,3.0413,3.0417,3.0408,3.0411,60283.0
1757641860000,3.0411,3.0417,3.04,3.0401,77611.0
1757641920000,3.0401,3.0424,3.04,3.0406,78951.0
1757641980000,3.0406,3.0414,3.0394,3.04,82016.0
1757642040000,3.04,3.0401,3.0389,3.0389,25182.0
1757642100000,3.0389,3.0398,3.0377,3.0378,114636.0
1757642160000,3.0378,3.0378,3.0363,3.0372,332508.0
1757642220000,3.0372,3.0403,3.0372,3.0402,91361.0
1757642280000,3.0402,3.0411,3.04,3.04,199682.0
1757642340000,3.04,3.0404,3.0391,3.0392,43896.0
1757642400000,3.0383,3.0402,3.038,3.0402,32668.0
